,Sentence,Question,Answer,Num_Tokens_In_Answer,Num_Tokens_In_Sentence,Num_Token_Match_Question,Percentage_Token_In_Answer,Percentage_Token_In_Out_Answer,Answer_Capitalized_Word_Density,ANSWER_STOPWORD_DENSITY,ANSWER_ENDS_WITH_QUANTIFIER,ANSWER_STARTS_WITH_QUANTIFIER,ANSWER_QUANTIFIER_DENSITY,PERCENT_CAPITALIZED_WORDS_IN_ANSWER,PERCENT_PRONOMINALS_IN_ANSWER,SENTENCE_STARTS_WITH_DISCOURSE_CONNECTIVE,GRAM_AFTER_ANSWER_quoation,GRAM_AFTER_ANSWER_comma,GRAM_AFTER_ANSWER_LRB,GRAM_AFTER_ANSWER_RRB,GRAM_AFTER_ANSWER_Stop,GRAM_AFTER_ANSWER_Colon,GRAM_AFTER_ANSWER_CC,GRAM_AFTER_ANSWER_CD,GRAM_AFTER_ANSWER_DT,GRAM_AFTER_ANSWER_EX,GRAM_AFTER_ANSWER_IN,GRAM_AFTER_ANSWER_JJ,GRAM_AFTER_ANSWER_JJR,GRAM_AFTER_ANSWER_JJS,GRAM_AFTER_ANSWER_MD,GRAM_AFTER_ANSWER_NN,GRAM_AFTER_ANSWER_NNP,GRAM_AFTER_ANSWER_NNPS,GRAM_AFTER_ANSWER_NNS,GRAM_AFTER_ANSWER_POS,GRAM_AFTER_ANSWER_PRP,GRAM_AFTER_ANSWER_RB,GRAM_AFTER_ANSWER_RBR,GRAM_AFTER_ANSWER_RBS,GRAM_AFTER_ANSWER_RP,GRAM_AFTER_ANSWER_TO,GRAM_AFTER_ANSWER_VB,GRAM_AFTER_ANSWER_VBD,GRAM_AFTER_ANSWER_VBG,GRAM_AFTER_ANSWER_VBN,GRAM_AFTER_ANSWER_VBP,GRAM_AFTER_ANSWER_VBZ,GRAM_AFTER_ANSWER_WDT,GRAM_AFTER_ANSWER_WP,GRAM_AFTER_ANSWER_WRB,GRAM_BEFORE_ANSWER_Comma,GRAM_BEFORE_ANSWER_LRB,GRAM_BEFORE_ANSWER_RRB,GRAM_BEFORE_ANSWER_Colon,GRAM_BEFORE_ANSWER_CC,GRAM_BEFORE_ANSWER_CD,GRAM_BEFORE_ANSWER_DT,GRAM_BEFORE_ANSWER_EX,GRAM_BEFORE_ANSWER_IN,GRAM_BEFORE_ANSWER_JJ,GRAM_BEFORE_ANSWER_MD,GRAM_BEFORE_ANSWER_NN,GRAM_BEFORE_ANSWER_NNP,GRAM_BEFORE_ANSWER_NNPS,GRAM_BEFORE_ANSWER_NNS,GRAM_BEFORE_ANSWER_POS,GRAM_BEFORE_ANSWER_PRP$,GRAM_BEFORE_ANSWER_RB,GRAM_BEFORE_ANSWER_RBS,GRAM_BEFORE_ANSWER_RP,GRAM_BEFORE_ANSWER_TO,GRAM_BEFORE_ANSWER_VB,GRAM_BEFORE_ANSWER_VBD,GRAM_BEFORE_ANSWER_VBG,GRAM_BEFORE_ANSWER_VBN,GRAM_BEFORE_ANSWER_VBP,GRAM_BEFORE_ANSWER_VBZ,GRAM_BEFORE_ANSWER_WDT,GRAM_BEFORE_ANSWER_WP,GRAM_BEFORE_ANSWER_WRB,GRAM_IN_ANSWER_COUNT_Quotation,GRAM_IN_ANSWER_COUNT_Comma,GRAM_IN_ANSWER_COUNT_LRB,GRAM_IN_ANSWER_COUNT_RRB,GRAM_IN_ANSWER_COUNT_Colon,GRAM_IN_ANSWER_COUNT_CC,GRAM_IN_ANSWER_COUNT_CD,GRAM_IN_ANSWER_COUNT_DT,GRAM_IN_ANSWER_COUNT_EX,GRAM_IN_ANSWER_COUNT_IN,GRAM_IN_ANSWER_COUNT_JJ,GRAM_IN_ANSWER_COUNT_JJR,GRAM_IN_ANSWER_COUNT_JJS,GRAM_IN_ANSWER_COUNT_MD,GRAM_IN_ANSWER_COUNT_NN,GRAM_IN_ANSWER_COUNT_NNP,GRAM_IN_ANSWER_COUNT_NNPS,GRAM_IN_ANSWER_COUNT_NNS,GRAM_IN_ANSWER_COUNT_POS,GRAM_IN_ANSWER_COUNT_PRP,GRAM_IN_ANSWER_COUNT_PRP$,GRAM_IN_ANSWER_COUNT_RB,GRAM_IN_ANSWER_COUNT_RBR,GRAM_IN_ANSWER_COUNT_RBS,GRAM_IN_ANSWER_COUNT_RP,GRAM_IN_ANSWER_COUNT_TO,GRAM_IN_ANSWER_COUNT_VB,GRAM_IN_ANSWER_COUNT_VBD,GRAM_IN_ANSWER_COUNT_VBG,GRAM_IN_ANSWER_COUNT_VBN,GRAM_IN_ANSWER_COUNT_VBP,GRAM_IN_ANSWER_COUNT_VBZ,GRAM_IN_ANSWER_COUNT_WDT,GRAM_IN_ANSWER_COUNT_WP,GRAM_IN_ANSWER_COUNT_WP$,GRAM_IN_ANSWER_COUNT_WRB,NAMED_ENTITY_IN_ANSWER_COUNT_PERS,NAMED_ENTITY_IN_ANSWER_COUNT_ORG,NAMED_ENTITY_IN_ANSWER_COUNT_LOC,NAMED_ENTITY_OUT_ANSWER_COUNT_PERS,NAMED_ENTITY_OUT_ANSWER_COUNT_ORG,NAMED_ENTITY_OUT_ANSWER_COUNT_LOC,NUM_NAMED_ENTITIES_IN_ANSWER,NUM_NAMED_ENTITIES_OUT_ANSWER,ANSWER_NAMED_ENTITY_DENSITY,QUESTION_NAMED_ENTITY_DENSITY
2117,"Other groups include the Riffians of north Morocco, the Shawiya language of Algeria, and the Tuareg of the Sahara .","Other groups include the Riffians of north Morocco, _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _, and the Tuareg of the Sahara .",the Shawiya language of Algeria,5,31,2,0.1388888888888889,0.16129032258064516,0.0,0.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.05,0.05
2118,Much of the painted production of Verrocchio's workshop was done by his employees.,Much of the painted production of _ _ _ _ _ _ _ _ _ _ _ was done by his employees.,Verrocchio's workshop,2,22,0,0.08333333333333333,0.09090909090909091,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2119,The short payback period of transpired collectors (3 to 12 years) makes them a more cost-effective alternative than glazed collection systems.,The short payback period of transpired collectors (3 to 12 years) makes them _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ than glazed collection systems.,a more cost-effective alternative,4,34,1,0.10526315789473684,0.11764705882352941,0.0,0.5,0,0,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2120,Most can be divided into two broad areas: quality theories of inflation and quantity theories of inflation.,Most can be divided into two broad areas: quality theories of inflation and quantity theories of _ _ _ _ _.,inflation,1,21,1,0.045454545454545456,0.047619047619047616,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2121,Nearly all research to date has made use of mouse embryonic stem cells (mES) or human embryonic stem cells (hES).,_ _ _ _ _  research to date has made use of mouse embryonic stem cells (mES) or human embryonic stem cells (hES).,Nearly all,2,23,0,0.08,0.08695652173913043,0.0,0.5,1,0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2122,'I believe in One God and Mahomet the Apostle of God' is the simple and invariable profession of Islam.,'I believe in One God and Mahomet _ _ _ _ _ _ of God' is the simple and invariable profession of Islam.,the Apostle,2,23,1,0.08,0.08695652173913043,0.0,0.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2123,"Of the twenty languages with the largest numbers of native speakers according to SIL Ethnologue , twelve are Indo-European: Spanish , English , Hindi , Portuguese , Bengali , Russian , German , Marathi , French , Italian , Punjabi , and Urdu , accounting for over 2.7 billion native speakers.","Of the twenty languages with the largest numbers of _ _ _ _ _ _ _ _ according to SIL Ethnologue , twelve are Indo-European: Spanish , English , Hindi , Portuguese , Bengali , Russian , German , Marathi , French , Italian , Punjabi , and Urdu , accounting for over 2.7 billion native speakers.",native speakers,2,57,2,0.03389830508474576,0.03508771929824561,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0.0,0.0784313725490196
2124,Slavery in the Ottoman Empire was a part of Ottoman society.,Slavery in the Ottoman Empire was _ _ _  of Ottoman society.,a part,2,12,1,0.14285714285714285,0.16666666666666666,0.0,0.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.18181818181818182
2125,"Muslim historians, some time after, also mentioned the Berbers.","Muslim historians, _ _ _ _ _ after, also mentioned the Berbers.",some time,2,12,0,0.14285714285714285,0.16666666666666666,0.0,0.5,0,1,0.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2126,This change of direction was compared to punk and in the late 1970s became known as the New Wave of British Heavy Metal (NWOBHM).,This change of direction was compared to punk and in the late 1970s became known as the New Wave of British Heavy Metal (_ _ _ ).,NWOBHM,1,27,0,0.03571428571428571,0.037037037037037035,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.125
2127,The real interest on a loan is the nominal rate minus the inflation rate (approximately,The real interest on a loan is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ ,the nominal rate minus the inflation rate (approximately,8,35,0,0.18604651162790697,0.22857142857142856,0.0,0.25,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2128,"In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in 1873.","In _ _ , he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in 1873.",1869,1,37,0,0.02631578947368421,0.02702702702702703,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0.0,0.22857142857142856
2129,"Throughout the Vietnam War, and for two decades following it, the U.S. government stated that there was no 'Secret War' in Laos and that the U.S. was not engaged in air or ground combat operations in Laos.","Throughout the Vietnam War, and for two decades following it, the U.S. government stated that there was no 'Secret War' in Laos and that the U.S. was not engaged in _ _ _ _ _ _ _ combat operations in Laos.",air or ground,3,41,1,0.06818181818181818,0.07317073170731707,0.0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,0.13513513513513514
2130,This discourse supports global cooperation and interaction while opposing some of the negative effects of globalization.,This discourse supports global cooperation and _ _ _ _ _ _ while opposing some of the negative effects of globalization.,interaction,1,21,0,0.045454545454545456,0.047619047619047616,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2131,"Humanist historians argued that Renaissance scholarship restored direct links to the classical period, thus bypassing the Medieval period.","Humanist historians argued that Renaissance scholarship restored direct links to the classical period, thus _ _ _ _ _ the Medieval period.",bypassing,1,22,0,0.043478260869565216,0.045454545454545456,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2132,"Traditionally, men take care of livestock .","Traditionally, men take _ _ _ _ _ _ _ _ _ .",care of livestock,3,13,0,0.1875,0.23076923076923078,0.0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2133,The Muslims set an ambush for them at Badr.,The Muslims set _ _ _ _ _ for them at Badr.,an ambush,2,12,0,0.14285714285714285,0.16666666666666666,0.0,0.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2134,The simplest valve gears give events of fixed length during the engine cycle and often make the engine rotate in only one direction.,The simplest valve gears give _ _ _  of fixed length during the engine cycle and often make the engine rotate in only one direction.,events,1,25,0,0.038461538461538464,0.04,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2135,Most can be divided into two broad areas: quality theories of inflation and quantity theories of inflation.,Most can be divided into _ _ _ _ _ _ _ _: quality theories of inflation and quantity theories of inflation.,two broad areas,3,22,0,0.12,0.13636363636363635,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2136,The honey productivity of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,The honey productivity of the African bees,7,38,4,0.15555555555555556,0.18421052631578946,0.0,0.2857142857142857,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2137,TEPCO attributed some of the steam to water in the spent fuel pool.,TEPCO attributed some of the steam to _ _ _ in the spent fuel pool.,water,1,15,0,0.0625,0.06666666666666667,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.07692307692307693
2138,Geothermal power makes up approximately 18% of the country's electricity generation.,_ _ _ _ _ _ _ _  makes up approximately 18% of the country's electricity generation.,Geothermal power,2,17,0,0.10526315789473684,0.11764705882352941,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2139,"He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays caused a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.","He knew the cardboard covering prevented light from _ _ _ _ , yet Röntgen observed that the invisible cathode rays caused a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.",escaping,1,43,0,0.022727272727272728,0.023255813953488372,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.02564102564102564
2140,"However, it cannot yet match the Hubble's excellent resolution over a wide field of view, and the very dark background of space.","However, it cannot yet match _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .","the Hubble's excellent resolution over a wide field of view, and the very dark background of space",17,55,1,0.2361111111111111,0.3090909090909091,0.0,0.47058823529411764,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,3,3,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2141,"Coeurdoux made a thorough comparison of Sanskrit, Latin and Greek conjugations in the late 1760s to suggest a relationship between them.","Coeurdoux made a thorough comparison of _ _ _ _ , Latin and Greek conjugations in the late 1760s to suggest a relationship between them.",Sanskrit,1,25,0,0.038461538461538464,0.04,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.047619047619047616
2142,"When these principles are written down into a single or set of legal documents, those documents may be said to comprise a written constitution.","When _ _ _ _ _ _ _ _  are written down into a single or set of legal documents, those documents may be said to comprise a written constitution.",these principles,2,30,0,0.0625,0.06666666666666667,0.0,0.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2143,"Nine years earlier, he had said, 'Rock 'n' roll has been around for many years.","Nine years earlier, _  had said, 'Rock 'n' roll has been around for many years.",he,1,15,0,0.0625,0.06666666666666667,0.0,1.0,0,0,0.0,0.0,0.05263157894736842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2144,"He wrote hundreds of letters and vernacular poetry, and passed on to later generations a revised interpretation of courtly love .","He wrote hundreds of letters and vernacular poetry, and _ _ _  on to later generations a revised interpretation of courtly love .",passed,1,23,0,0.041666666666666664,0.043478260869565216,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2145,"'There we have the whole sequence, right from the beginning of settled village life.'","'There we have _ _ _ _ _ _ _ _ _ , right from the beginning of settled village life.'",the whole sequence,3,21,1,0.125,0.14285714285714285,0.0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
